ID,Question,Question_Type,Predicted Answer,Correct Answer,IsCorrect
670,"Where is the pillow located compared to the floor mat from the camera's perspective?A. back-left
B. front-left
C. front-down
D. front-up
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,B. front-left,A. back-left,False
671,"From a man's perspective, where is the mineral water located?A. back
B. left
C. back-right
D. front
Reply only to the corresponding option.
Answer:",Person perspective - Relative Direction,D. front,B. left,False
672,"If you're looking at the desk, where would you find the table?A. above-left
B. right
C. above-right
D. back-left
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,D. back-left,D. back-left,True
673,"When positioned at nightstand facing chair, where can you find picture?A. left
B. back
C. back-left
D. front-right
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,D. front-right,D. front-right,True
674,"Imagine standing at lamp looking towards floor mat, where is towel?A. left
B. back
C. back-right
D. front
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,D. front,D. front,True
675,"Considering the camera's perspective as the front, what direction is the man holding a baseball bat facing within the picture?A. right
B. left
C. back-right
D. front-right
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,B. left,B. left,True
676,"If you're looking at the chair, where would you find the shelves?A. back-left
B. front-down
C. above-right
D. left
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,C. above-right,C. above-right,True
677,"With the camera's viewpoint as the front, which direction is the woman facing in the image?A. front-right
B. back-right
C. back-left
D. front
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,B. back-right,C. back-left,False
678,"With the camera's viewpoint as the front, which direction is the woman facing in the image?A. back-left
B. back-right
C. left
D. front-right
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,A. back-left,B. back-right,False
679,"As the woman wearing glasses in the photo, in which direction are you facing?A. front
B. back
C. left
D. back-left
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,A. front,A. front,True
680,"Where is the clothes located compared to the lamp from the camera's perspective?A. down
B. right
C. above-left
D. front-left
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,B. right,A. down,False
681,"Where is the table located compared to the sofa from the camera's perspective?A. back-right
B. back-up
C. back-down
D. front-up
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,D. front-up,C. back-down,False
682,"From a woman's perspective, where is her black suitcase located?A. front
B. back-right
C. right
D. back-left
Reply only to the corresponding option.
Answer:",Person perspective - Relative Direction,A. front,A. front,True
683,"Taking the camera's viewpoint as the front, which way is the dog facing in the image?A. front
B. back
C. left
D. front-right
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,B. back,B. back,True
684,"If you stand at nightstand facing dresser, where is shelves?A. front-right
B. front-left
C. back-left
D. back
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,A. front-right,A. front-right,True
685,"How is the table positioned with respect to the refrigerator?A. above
B. front-up
C. back-down
D. back-up
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,B. front-up,C. back-down,False
686,"From the perspective of this horse, where is the woman wearing the red hat?A. front-left
B. back-right
C. front-right
D. left
Reply only to the corresponding option.
Answer:",Person perspective - Relative Direction,B. back-right,C. front-right,False
687,"Which hand is the man holding the tennis racket with?A. left
B. right
Reply only to the corresponding option.
Answer:",Person perspective - Relative Direction,B. right,B. right,True
688,"How is the table positioned with respect to the picture?A. back-up
B. above-left
C. front-up
D. down
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,D. down,D. down,True
689,"Picture yourself as the woman; which way are you looking in the scene?A. back
B. front
C. right
D. front-left
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,C. right,C. right,True
690,"When positioned at window facing floor mat, where can you find toilet?A. back-left
B. right
C. front-left
D. back
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,B,C. front-left,False
691,"Where is the box located compared to the chair from the camera's perspective?A. back-right
B. down-right
C. front-left
D. above-right
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,C. front-left,C. front-left,True
692,"Standing at window, gazing at sink, where should counter be?A. right
B. back-left
C. left
D. front
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,D. front,D. front,True
693,"Standing at chair, gazing at table, where should bag be?A. back-right
B. front-left
C. front-right
D. back
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,B. front-left,C. front-right,False
694,"If you stand at table facing window, where is door?A. front-left
B. back
C. back-left
D. front-right
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,D. front-right,D. front-right,True
695,"Taking the camera's viewpoint as the front, which way is the man facing in the image?A. left
B. front
C. back-right
D. right
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,A. left,A. left,True
696,"Standing at dresser, gazing at bed, where should shelves be?A. back-left
B. back
C. front-right
D. back-right
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,C. front-right,C. front-right,True
697,"Where is the door located compared to the counter from the camera's perspective?A. back
B. front-left
C. back-down
D. above
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,B. front-left,B. front-left,True
698,"From the perspective of the dog, where is the frisbee located?A. back-left
B. back
C. left
D. front
Reply only to the corresponding option.
Answer:",Person perspective - Relative Direction,D. front,D. front,True
699,"Where is the desk in relation to the cabinet?A. front-up
B. down-right
C. down-left
D. left
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,B. down-right,A. front-up,False
700,"From the man's perspective, where is the sun located?A. back-right
B. front-right
C. right
D. back-left
Reply only to the corresponding option.
Answer:",Person perspective - Relative Direction,D. back-left,D. back-left,True
701,"Considering the camera's perspective as the front, what direction is the man facing within the picture?A. front-right
B. back-left
C. back-right
D. front-left
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,B. back-left,C. back-right,False
702,"Where is the door located compared to the lamp from the camera's perspective?A. down-left
B. right
C. down
D. front-down
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,B. right,B. right,True
703,"As the bird in the photo, in which direction are you facing?A. back-left
B. front
C. right
D. back-right
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,B. front,B. front,True
704,"Where is the window in relation to the television?A. right
B. back-up
C. down
D. front-up
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,A. right,A. right,True
705,"Imagine you're the man in brown clothes in this image — which direction are you facing?A. front-right
B. back-left
C. back-right
D. front-left
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,A. front-right,D. front-left,False
706,"Taking the camera's viewpoint as the front, which way is the woman in red clothes facing in the image?A. back-left
B. back-right
C. front
D. left
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,B. back-right,B. back-right,True
707,"Can you describe the position of the clothes relative to the chair?A. above-right
B. back-left
C. above
D. right
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,B. back-left,B. back-left,True
708,"Imagine you're the man in this image — which direction are you facing?A. left
B. back-left
C. front
D. right
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,C. front,C. front,True
709,"If you stand at toilet facing window, where is shelves?A. back
B. front-left
C. front-right
D. back-left
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,C. front-right,C. front-right,True
710,"With the camera's viewpoint as the front, which direction is the cat facing in the image?A. back-right
B. front-right
C. back-left
D. front-left
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,A. back-right,C. back-left,False
711,"From the perspective of the boy in white clothes, where is the football?A. back-left
B. left
C. back-right
D. front
Reply only to the corresponding option.
Answer:",Person perspective - Relative Direction,D. front,D. front,True
712,"Could you tell me the location of the picture in comparison to the desk?A. back-up
B. back
C. front-up
D. above
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,D. above,D. above,True
713,"Where is the paper located compared to the bag from the camera's perspective?A. above-left
B. back-right
C. back-up
D. front-up
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,B. back-right,A. above-left,False
714,"From the perspective of the woman in wedding dress, where is the man in suit positioned?A. front
B. left
C. back-right
D. right
Reply only to the corresponding option.
Answer:",Person perspective - Relative Direction,A. front,A. front,True
715,"Taking the camera's viewpoint as the front, which way is the boy facing in the image?A. back-left
B. front
C. right
D. front-left
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,C. right,C. right,True
716,"From the perspective of the woman in black clothes, where is the pizza located?A. front
B. back
C. left
D. right
Reply only to the corresponding option.
Answer:",Person perspective - Relative Direction,D. right,A. front,False
717,"From the perspective of the man wearing glasses, where is the man in blue clothes located?A. left
B. right
C. front-right
D. front
Reply only to the corresponding option.
Answer:",Person perspective - Relative Direction,A. left,A. left,True
718,"Standing at bed, gazing at toilet, where should mirror be?A. back-left
B. back
C. front
D. right
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,D. right,C. front,False
719,"Imagine you're the boy in this image — which direction are you facing?A. right
B. front
C. back
D. left
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,B. front,B. front,True
720,"As the woman dressed in black and white in the photo, in which direction are you facing?A. front
B. right
C. back-left
D. left
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,A. front,A. front,True
721,"Could you tell me the location of the pillow in comparison to the dresser?A. front-up
B. above
C. back-up
D. front-left
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,D. front-left,D. front-left,True
722,"If you stand at desk facing nightstand, where is books?A. front
B. front-right
C. back-right
D. back-left
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,D,D. back-left,True
723,"Picture yourself as the man; which way are you looking in the scene?A. back
B. front-right
C. back-right
D. front-left
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,D. front-left,B. front-right,False
724,"Standing at sink, gazing at window, where should towel be?A. right
B. front-left
C. front
D. back-left
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,A. right,A. right,True
725,"Where is the table located compared to the door from the camera's perspective?A. back-right
B. above-right
C. front-down
D. above
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,C. front-down,A. back-right,False
726,"Imagine standing at lamp looking towards television, where is bed?A. left
B. front
C. front-right
D. back-right
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,B. front,A. left,False
727,"Can you describe the position of the table relative to the television?A. front
B. back-right
C. above-right
D. back-down
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,A. front,D. back-down,False
728,"Where is the desk in relation to the picture?A. above-left
B. above
C. down
D. front-up
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,C. down,C. down,True
729,"Could you tell me the location of the chair in comparison to the table?A. back-left
B. front-down
C. right
D. down-left
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,C. right,C. right,True
730,"Where is the books located compared to the lamp from the camera's perspective?A. above
B. front-down
C. above-right
D. front-right
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,B. front-down,D. front-right,False
731,"From the perspective of the woman in blue clothes, where is the woman in white clothes located?A. left
B. back-right
C. front
D. front-right
Reply only to the corresponding option.
Answer:",Person perspective - Relative Direction,A. left,A. left,True
732,"From the perspective of the horse, where is the carriage it is pulling?A. left
B. right
C. front-left
D. back
Reply only to the corresponding option.
Answer:",Person perspective - Relative Direction,B. right,D. back,False
733,"Where is the desk in relation to the books?A. front
B. front-right
C. left
D. above-right
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,C. left,C. left,True
734,"Taking the camera lens as the front, what direction is the man holding a baseball bat looking toward?A. left
B. back
C. back-left
D. right
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,D. right,D. right,True
735,"Imagine you're the man in this image — which direction are you facing?A. back-right
B. right
C. left
D. front
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,D. front,D. front,True
736,"Picture yourself as the dog; which way are you looking in the scene?A. back-left
B. back
C. back-right
D. front
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,D. front,D. front,True
737,"Standing at sink, gazing at toilet, where should door be?A. front
B. back-left
C. front-left
D. back-right
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,D. back-right,B. back-left,False
738,"Picture yourself as the man; which way are you looking in the scene?A. back-right
B. back
C. front
D. left
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,C. front,D. left,False
739,"Standing at refrigerator, gazing at sink, where should bag be?A. front-left
B. left
C. front-right
D. back-right
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,C. front-right,C. front-right,True
740,"Taking the camera lens as the front, what direction is the person looking toward?A. back-right
B. back
C. front
D. left
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,D. left,D. left,True
741,"Which hand is the man holding the tennis racket with?A. left
B. right
Reply only to the corresponding option.
Answer:",Person perspective - Relative Direction,B. right,B. right,True
742,"From the perspective of the woman in purple clothes, where is the man in black clothes located?A. back-right
B. back
C. left
D. right
Reply only to the corresponding option.
Answer:",Person perspective - Relative Direction,C. left,C. left,True
743,"Considering the camera's perspective as the front, what direction is the man holding the book facing within the picture?A. front-right
B. back-right
C. front
D. left
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,D. left,D. left,True
744,"Standing at counter, gazing at paper, where should table be?A. front-right
B. back-left
C. back-right
D. front-left
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,B. back-left,C. back-right,False
745,"Taking the camera lens as the front, what direction is the person in armor looking toward?A. back-left
B. right
C. front
D. back
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,B. right,B. right,True
746,"Can you describe the position of the door relative to the window?A. front
B. left
C. right
D. front-left
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,C. right,C. right,True
747,"As the cat in the photo, in which direction are you facing?A. right
B. front-right
C. back-right
D. left
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,D. left,D. left,True
748,"Standing at sink, gazing at door, where should toilet be?A. right
B. front-right
C. back-right
D. back-left
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,D. back-left,D. back-left,True
749,"Suppose you are in the bird’s position, what direction are you facing?A. left
B. right
C. back
D. back-right
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,A. left,A. left,True
750,"Which hand does this man wear gloves on?A. left
B. right
Reply only to the corresponding option.
Answer:",Person perspective - Relative Direction,B. right,A. left,False
751,"When positioned at window facing counter, where can you find refrigerator?A. back
B. front-left
C. left
D. front-right
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,D. front-right,D. front-right,True
752,"Can you describe the position of the books relative to the bag?A. front
B. left
C. front-right
D. back-right
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,B. left,B. left,True
753,"Taking the camera's viewpoint as the front, which way is the girl facing in the image?A. back-left
B. back-right
C. front-left
D. front
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,A. back-left,A. back-left,True
754,"Imagine standing at shower curtain looking towards toilet, where is floor mat?A. left
B. front
C. back-right
D. right
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,B. front,B. front,True
755,"If you're looking at the books, where would you find the table?A. front
B. right
C. above
D. back-down
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,B. right,A. front,False
756,"Could you tell me the location of the pillow in comparison to the floor mat?A. down-left
B. above-left
C. back-left
D. front-up
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,D. front-up,C. back-left,False
757,"Taking the camera's viewpoint as the front, which way is the man facing in the image?A. right
B. front
C. front-left
D. back-left
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,D. back-left,A. right,False
758,"Picture yourself as the man in dark grey clothes; which way are you looking in the scene?A. back-right
B. back
C. left
D. front
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,D. front,D. front,True
759,"Taking the camera's viewpoint as the front, which way is the man facing in the image?A. back-right
B. left
C. back
D. front-right
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,B. left,B. left,True
760,"Could you tell me the location of the curtain in comparison to the dresser?A. back-up
B. down-left
C. above-right
D. down
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,C. above-right,C. above-right,True
761,"Taking the camera lens as the front, what direction is the woman looking toward?A. front-left
B. front
C. back-right
D. front-right
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,C. back-right,C. back-right,True
762,"Could you tell me the location of the sofa in comparison to the clothes?A. right
B. back
C. front
D. down-left
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,A. right,C. front,False
763,"Taking the camera's viewpoint as the front, which way is the woman facing in the image?A. right
B. left
C. front-left
D. back
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,D. back,A. right,False
764,"When positioned at bookshelf facing bag, where can you find cabinet?A. back-left
B. front
C. right
D. back
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,B,B. front,True
765,"Taking the camera lens as the front, what direction is the girl looking toward?A. back
B. front
C. left
D. front-right
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,A. back,A. back,True
766,"From the perspective of this cat, where is the laptop?A. back
B. front-left
C. front-right
D. right
Reply only to the corresponding option.
Answer:",Person perspective - Relative Direction,B. front-left,B. front-left,True
767,"When positioned at sofa facing television, where can you find box?A. front
B. left
C. back-right
D. back
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,B. left,A. front,False
768,"With the camera's viewpoint as the front, which direction is the man facing in the image?A. back-left
B. right
C. front-left
D. front-right
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,A. back-left,A. back-left,True
769,"As the cat in the photo, in which direction are you facing?A. back-left
B. front
C. right
D. left
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,B. front,B. front,True
770,"From the perspective of the man riding a motorcycle, where is the man in white positioned?A. back
B. front-left
C. back-left
D. back-right
Reply only to the corresponding option.
Answer:",Person perspective - Relative Direction,B. front-left,B. front-left,True
771,"If you're looking at the lamp, where would you find the chair?A. down
B. above-left
C. back-right
D. right
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,A. down,A. down,True
772,"With the camera's viewpoint as the front, which direction is the man wearing red trousers facing in the image?A. back
B. front-left
C. back-left
D. front-right
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,D. front-right,B. front-left,False
773,"From the perspective of the woman in white clothes, in which direction is the laptop?A. back-right
B. left
C. back-left
D. front
Reply only to the corresponding option.
Answer:",Person perspective - Relative Direction,D. front,D. front,True
774,"Could you tell me the location of the nightstand in comparison to the lamp?A. back-right
B. back-up
C. down
D. back-left
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,C. down,C. down,True
775,"When positioned at person facing desk, where can you find bag?A. front-right
B. left
C. back-right
D. back
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,B. left,A. front-right,False
776,"Standing at window, gazing at refrigerator, where should picture be?A. back
B. back-left
C. front-right
D. front-left
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,C. front-right,C. front-right,True
777,"Can you describe the position of the chair relative to the table?A. back
B. front-down
C. above
D. down
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,A. back,A. back,True
778,"If you stand at table facing desk, where is door?A. front-left
B. back-left
C. right
D. back-right
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,C. right,B. back-left,False
779,"When positioned at desk facing bookshelf, where can you find curtain?A. front
B. back-right
C. left
D. right
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,C. left,A. front,False
780,"Taking the camera's viewpoint as the front, which way is the man in red clothes facing in the image?A. left
B. back-left
C. right
D. back
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,C. right,C. right,True
781,"Standing at sofa, gazing at window, where should dresser be?A. front-left
B. front
C. back
D. right
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,C. back,D. right,False
782,"If you're looking at the nightstand, where would you find the lamp?A. above
B. right
C. back
D. back-up
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,B. right,A. above,False
783,"As the little child in the photo, in which direction are you facing?A. front
B. back-right
C. left
D. back-left
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,A. front,A. front,True
784,"As the blonde boy in the photo, in which direction are you facing?A. front
B. back-left
C. right
D. back
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,C. right,A. front,False
785,"Could you tell me the location of the lamp in comparison to the pillow?A. left
B. above
C. down-right
D. back
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,B. above,B. above,True
786,"Suppose you are in the girl’s position, what direction are you facing?A. right
B. back
C. back-right
D. front
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,D. front,D. front,True
787,"Imagine standing at sofa looking towards bookshelf, where is whiteboard?A. front
B. right
C. left
D. back-left
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,B.,A. front,False
788,"Imagine you're the woman in this image — which direction are you facing?A. back-left
B. front
C. back
D. back-right
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,B. front,B. front,True
789,"Considering the camera's perspective as the front, what direction is the man in red clothes facing within the picture?A. front-right
B. back
C. back-left
D. front-left
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,B. back,A. front-right,False
790,"Suppose you are in the man’s position, what direction are you facing?A. back-right
B. front
C. right
D. back-left
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,B. front,B. front,True
791,"Where is the shelves located compared to the dresser from the camera's perspective?A. left
B. above
C. back
D. back-down
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,A. left,B. above,False
792,"Considering the camera's perspective as the front, what direction is the dog facing within the picture?A. front-right
B. back-left
C. back-right
D. front-left
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,B. back-left,B. back-left,True
793,"Could you tell me the location of the refrigerator in comparison to the cabinet?A. front-left
B. down-right
C. right
D. down
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,A. front-left,A. front-left,True
794,"Considering the camera's perspective as the front, what direction is the man wearing sunglasses and a black hat facing within the picture?A. front-right
B. left
C. back-right
D. front-left
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,B. left,C. back-right,False
795,"Considering the camera's perspective as the front, what direction is the dog facing within the picture?A. left
B. front
C. back
D. right
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,C. back,C. back,True
796,"When positioned at table facing desk, where can you find mirror?A. front-right
B. front-left
C. back-left
D. back-right
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,A,B. front-left,False
797,"Where is the chair located compared to the table from the camera's perspective?A. front-up
B. back
C. back-down
D. above
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,A. front-up,A. front-up,True
798,"Where is the refrigerator located compared to the cabinet from the camera's perspective?A. down
B. back-up
C. above-left
D. front
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,D. front,A. down,False
799,"Where is the door located compared to the picture from the camera's perspective?A. back-down
B. down-right
C. down
D. above-right
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,D. above-right,D. above-right,True
800,"Imagine standing at cabinet looking towards bathtub, where is sink?A. back-right
B. front
C. left
D. right
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,B. front,C. left,False
801,"As the man wearing the white hat in the photo, in which direction are you facing?A. front-left
B. back-left
C. front-right
D. left
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,C. front-right,C. front-right,True
802,"Standing at curtain, gazing at towel, where should bag be?A. front-left
B. back-left
C. front-right
D. back-right
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,A. front-left,C. front-right,False
803,"Standing at dresser, gazing at picture, where should lamp be?A. left
B. front
C. back-right
D. back
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,B,A. left,False
804,"Taking the camera lens as the front, what direction is the man in black clothes looking toward?A. right
B. front-right
C. front
D. back
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,D. back,D. back,True
805,"From the perspective of this man, where is the horse positioned?A. left
B. back
C. right
D. back-left
Reply only to the corresponding option.
Answer:",Person perspective - Relative Direction,C. right,C. right,True
806,"How is the cabinet positioned with respect to the chair?A. front-up
B. front
C. left
D. front-down
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,C. left,C. left,True
807,"As the man in the photo, in which direction are you facing?A. back
B. front-left
C. front-right
D. back-right
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,B. front-left,B. front-left,True
808,"Where is the table in relation to the towel?A. above-left
B. front-down
C. above
D. back-right
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,D. back-right,D. back-right,True
809,"From this boy's perspective, where is the food located?A. front
B. back-left
C. right
D. back
Reply only to the corresponding option.
Answer:",Person perspective - Relative Direction,A. front,A. front,True
810,"Suppose you are in the woman’s position, what direction are you facing?A. back-right
B. back-left
C. front-right
D. front-left
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,C. front-right,C. front-right,True
811,"If you're looking at the bag, where would you find the cabinet?A. back-up
B. back-left
C. above-right
D. down
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,D. down,B. back-left,False
812,"Considering the camera's perspective as the front, what direction is the man facing within the picture?A. back
B. left
C. front
D. right
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,B. left,C. front,False
813,"Imagine standing at bed looking towards nightstand, where is picture?A. back-right
B. back-left
C. left
D. front
Reply only to the corresponding option.
Answer:",Person perspective - Scene Simulation Relative Direction,D. front,D. front,True
814,"As the man in the photo, in which direction are you facing?A. front-left
B. front-right
C. back
D. back-right
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,B. front-right,A. front-left,False
815,"Suppose you are in the woman’s position, what direction are you facing?A. back-right
B. front-left
C. back
D. front-right
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,B. front-left,B. front-left,True
816,"Could you tell me the location of the chair in comparison to the towel?A. back
B. back-right
C. front
D. back-up
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,C. front,C. front,True
817,"Imagine you're the man in this image — which direction are you facing?A. right
B. front
C. back
D. left
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,B. front,B. front,True
818,"Could you tell me the location of the chair in comparison to the desk?A. back
B. front-down
C. right
D. above-right
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,C. right,A. back,False
819,"How is the cabinet positioned with respect to the table?A. back-up
B. back-left
C. front-left
D. above
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,C. front-left,C. front-left,True
820,"Taking the camera lens as the front, what direction is the man looking toward?A. back-right
B. back-left
C. front-left
D. left
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,A. back-right,A. back-right,True
821,"How is the box positioned with respect to the shelves?A. back
B. above
C. above-right
D. front
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,D. front,A. back,False
822,"Can you describe the position of the table relative to the bag?A. back
B. front-up
C. right
D. down-left
Reply only to the corresponding option.
Answer:",Camera perspective - Relative Direction,C. right,C. right,True
823,"Considering the camera's perspective as the front, what direction is the cat facing within the picture?A. front-right
B. back
C. left
D. front-left
Reply only to the corresponding option.
Answer:",Camera perspective - Object View Orientation,B. back,B. back,True
824,"As the man in the photo, in which direction are you facing?A. back
B. back-right
C. back-left
D. front-left
Reply only to the corresponding option.
Answer:",Person perspective - Object View Orientation,D. front-left,D. front-left,True
